"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-172-31-33-69",,,,"User:","ubuntu"
"Cmdline:","dstat --time --cpu --mem --disk --io --net --output telemetry_cassandra_run1.csv 1",,,,"Date:","23 Jul 2026 14:21:33 UTC"
"system","total usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",
23-07 14:44:01,6.250,2.250,87.627,0,0,10050164,45587244,702372,8233120,0,0,0,0,0,0
23-07 14:44:01,6.125,2.500,87.749,0,0,10050136,45585452,702372,8234912,0,0,0,0,0,0
23-07 14:44:02,6.250,2.500,87.748,0,0,10050076,45584684,702372,8235680,0,0,0,0,0,0
23-07 14:44:02,5.875,2.625,88.256,0,0,10050076,45582380,702372,8237984,0,0,0,0,0,0
23-07 14:44:03,5.625,2.625,88.253,0,0,10049944,45580332,702372,8240032,0,0,0,0,0,0
23-07 14:44:03,6.250,2.500,87.749,0,0,10049904,45578540,702372,8241824,0,0,0,0,0,0
23-07 14:44:04,6.000,2.625,87.873,0,0,10049848,45576748,702372,8243616,0,0,0,0,0,0
23-07 14:44:04,5.500,2.375,88.247,0,0,10050056,45574704,702372,8245408,0,0,0,0,0,0
23-07 14:44:05,6.875,1.750,88.131,0,0,10050044,45574192,702376,8245920,0,12.001,0,2.000,0,0
23-07 14:44:05,7.375,2.125,87.504,0.125,0,10050044,45574064,702376,8246048,0,16368.713,0,131.006,0,0
23-07 14:44:06,7.249,2.750,86.994,0.125,0,10050036,45573936,702380,8246180,0,16374.835,0,130.991,0,0
23-07 14:44:06,6.875,2.375,87.250,0,0,10050036,45573936,702380,8246180,0,32.000,0,4.000,0,0
23-07 14:44:07,5.875,2.250,87.998,0,0,10050016,45573424,702380,8246696,0,43.999,0,10.000,0,0
23-07 14:44:07,5.750,2.375,88.123,0,0,10050008,45573168,702380,8246952,0,31.999,0,8.000,75.998,89.998
23-07 14:44:08,5.500,2.500,87.877,0,0,10050008,45573168,702380,8246952,0,0,0,0,76.002,90.002
23-07 14:44:08,5.750,2.750,87.874,0,0,10050004,45573168,702380,8246956,0,0,0,0,0,0
23-07 14:44:09,6.000,2.750,87.877,0,0,10050236,45572404,702380,8247472,0,0,0,0,0,0
23-07 14:44:09,5.625,2.500,87.876,0,0,10050232,45572276,702380,8247600,0,0,0,0,0,0
23-07 14:44:10,5.875,2.125,88.376,0,0,10050220,45572020,702384,8247856,0,2324.025,0,20.000,0,0
23-07 14:44:10,6.125,2.250,88.000,0,0,10050092,45572020,702384,8247984,0,2324.002,0,20.000,0,0
23-07 14:44:11,5.875,2.625,88.120,0,0,10050024,45571828,702384,8248240,0,0,0,0,0,0
23-07 14:44:11,6.500,2.375,87.627,0,0,10050016,45571700,702384,8248368,0,8.000,0,2.000,0,0
23-07 14:44:12,6.500,2.500,87.126,0,0,10050012,45571444,702384,8248624,0,8.000,0,2.000,0,0
23-07 14:44:12,5.625,2.625,87.998,0,0,10050008,45571316,702384,8248752,0,0,0,0,0,0
23-07 14:44:13,5.625,2.250,88.125,0,0,10050000,45571188,702384,8248884,0,20.000,0,1.000,0,0
23-07 14:44:13,5.875,2.375,87.871,0,0,10050000,45571188,702384,8248884,0,19.999,0,1.000,0,0
23-07 14:44:14,6.500,2.375,87.873,0,0,10050224,45570296,702384,8249524,0,0,0,0,0,0
23-07 14:44:14,6.250,2.000,88.006,0,0,10050220,45570168,702384,8249652,0,0,0,0,0,0
23-07 14:44:15,4.500,2.500,90.260,0,0,10022976,45597280,702384,8249780,0,0,0,0,144.015,2024.217
23-07 14:44:15,1.625,1.625,96.504,0,0,10022976,45597280,702384,8249780,0,0,0,0,236.011,2024.094
23-07 14:44:16,0,0.250,99.876,0,0,10022952,45597296,702384,8249788,0,12.000,0,2.000,92.001,0
23-07 14:44:16,0.125,0.125,99.877,0,0,10022952,45597296,702384,8249788,0,32.001,0,5.000,0,0
23-07 14:44:17,0.125,0,99.875,0,0,10022952,45597296,702384,8249788,0,20.000,0,3.000,228.001,270.001
23-07 14:44:17,0,0,99.754,0,0,10022952,45597296,702384,8249788,0,0,0,0,1684.073,3260.142
23-07 14:44:18,0,0,99.751,0,0,10022952,45597296,702384,8249788,0,0,0,0,3134.046,4618.067
23-07 14:44:18,0,0,99.872,0,0,10022952,45597296,702384,8249788,0,0,0,0,3293.908,3175.912
23-07 14:44:19,0,0,99.876,0,0,10022952,45597296,702384,8249788,0,0,0,0,3034.016,2808.014
23-07 14:44:19,0,0,99.873,0,0,10022952,45597296,702384,8249788,0,0,0,0,2807.946,2537.951
23-07 14:44:20,0.250,0,99.750,0,0,10022948,45597296,702388,8249788,0,1940.005,0,17.000,1838.005,1764.004
23-07 14:44:20,0.375,0,99.749,0,0,10022948,45597296,702388,8249788,0,1939.980,0,17.000,545.994,485.995
23-07 14:44:21,0.125,0,99.874,0,0,10022944,45597424,702388,8249664,0,0,0,0,97.999,0
23-07 14:44:21,0,0,99.877,0,0,10022944,45597424,702388,8249664,0,0,0,0,0,0
23-07 14:44:22,0,0,99.751,0,0,10022944,45597424,702388,8249664,0,0,0,0,0,0
23-07 14:44:22,0,0,99.875,0,0,10022944,45597424,702388,8249664,0,0,0,0,0,0
23-07 14:44:23,0,0,99.751,0,0,10022944,45597424,702388,8249664,0,0,0,0,0,0
23-07 14:44:23,0,0,99.748,0,0,10022944,45597424,702388,8249664,0,0,0,0,75.999,89.998
23-07 14:44:24,0,0,99.999,0,0,10022944,45597424,702388,8249664,0,0,0,0,75.999,89.999
23-07 14:44:24,0,0,99.752,0,0,10022944,45597424,702388,8249664,0,0,0,0,0,0
23-07 14:44:25,0,0,99.751,0,0,10022944,45597424,702388,8249664,0,76.000,0,2.000,0,0
23-07 14:44:25,0.125,0,99.999,0,0,10023592,45596776,702388,8249664,0,75.999,0,2.000,0,0
23-07 14:44:26,0.125,0,99.625,0,0,10023696,45596668,702388,8249664,0,52.000,0,3.000,0,0
23-07 14:44:26,0,0,99.625,0,0,10023696,45596668,702388,8249664,0,52.000,0,3.000,1136.000,1098.000
23-07 14:44:27,0,0,99.998,0,0,10023696,45596668,702388,8249664,0,0,0,0,2357.955,2357.955
23-07 14:44:27,0,0.125,99.875,0,0,10023696,45596668,702388,8249664,0,0,0,0,2474.006,2562.006
23-07 14:44:28,0,0.125,99.754,0,0,10023696,45596668,702388,8249664,0,0,0,0,3050.110,3030.109
23-07 14:44:28,0.250,0,99.872,0,0,10023696,45596668,702388,8249664,0,0,0,0,3959.883,3847.886
23-07 14:44:29,0.250,0,99.873,0,0,10023692,45596668,702388,8249668,0,0,0,0,3423.934,3325.936
23-07 14:44:29,0,0,99.878,0,0,10023692,45596668,702388,8249668,0,0,0,0,2798.073,2790.073
23-07 14:44:30,0,0,99.750,0,0,10023692,45596668,702388,8249668,0,0,0,0,3306.016,2916.014
23-07 14:44:30,0.125,0,99.625,0,0,10023692,45596668,702388,8249668,0,0,0,0,3199.994,2879.994
23-07 14:44:31,0.125,0,100.000,0,0,10023688,45596668,702388,8249672,0,4.000,0,1.000,2798.002,2610.002
23-07 14:44:31,0,0,99.999,0,0,10023684,45596668,702388,8249676,0,4.000,0,1.000,1505.987,1061.991
23-07 14:44:32,0,0,99.875,0,0,10023684,45596668,702388,8249676,0,0,0,0,138.000,0
23-07 14:44:32,0,0,99.875,0,0,10023684,45596668,702388,8249676,0,0,0,0,1262.001,1296.001
23-07 14:44:33,0.125,0,99.750,0,0,10023684,45596668,702388,8249676,0,0,0,0,2448.006,2592.007
23-07 14:44:33,0.125,0,99.876,0,0,10023684,45596668,702388,8249676,0,0,0,0,2478.014,2718.016
23-07 14:44:34,0,0.125,99.749,0,0,10023684,45596668,702388,8249676,0,0,0,0,2523.987,2861.985
23-07 14:44:34,0,0.125,99.624,0,0,10023684,45596668,702388,8249676,0,0,0,0,2403.967,2609.965
23-07 14:44:35,0.125,0,99.750,0,0,10023684,45596668,702388,8249676,0,0,0,0,1310.004,1170.004
23-07 14:44:35,0.125,0,100.002,0,0,10023684,45596668,702388,8249676,0,0,0,0,138.002,0
23-07 14:44:36,0,0,99.873,0,0,10023684,45596668,702388,8249676,0,20.000,0,2.000,0,0
23-07 14:44:36,0,0.125,99.623,0,0,10023684,45596668,702388,8249676,0,20.000,0,2.000,643.989,809.986
23-07 14:44:37,0,0.125,99.876,0,0,10023684,45596668,702388,8249676,0,8.000,0,1.000,1912.028,2250.034
23-07 14:44:37,0,0,99.876,0,0,10023684,45596668,702388,8249676,0,8.000,0,1.000,2724.041,3150.047
23-07 14:44:38,0,0,99.750,0,0,10023684,45596668,702388,8249676,0,0,0,0,2724.009,3150.011
23-07 14:44:38,0.125,0,99.873,0,0,10023684,45596668,702388,8249676,0,0,0,0,2595.950,3059.941
23-07 14:44:39,0.250,0,99.875,0,0,10023684,45596668,702388,8249676,0,0,0,0,2585.987,3149.984
23-07 14:44:39,0.250,0,99.753,0,0,10023684,45596668,702388,8249676,0,0,0,0,3380.089,3366.088
23-07 14:44:40,0.125,0,99.750,0,0,10023680,45596668,702388,8249680,0,0,0,0,3568.012,3366.011
23-07 14:44:40,0,0,99.875,0,0,10023680,45596668,702388,8249680,0,0,0,0,3219.992,3477.991
23-07 14:44:41,0,0,99.876,0,0,10023680,45596668,702388,8249680,0,12.000,0,3.000,3404.027,3772.030
23-07 14:44:41,0,0.125,99.750,0,0,10023680,45596668,702388,8249680,0,12.000,0,3.000,3431.998,3623.998
23-07 14:44:42,0,0.125,99.624,0,0,10023680,45596668,702388,8249680,0,4.000,0,1.000,3467.978,2909.982
23-07 14:44:42,0,0,99.750,0,0,10023680,45596668,702388,8249680,0,4.000,0,1.000,3588.012,3378.011
23-07 14:44:43,0,0,99.875,0,0,10023680,45596668,702388,8249680,0,0,0,0,3144.002,3716.002
23-07 14:44:43,0,0,99.999,0,0,10023680,45596668,702388,8249680,0,20.000,0,1.000,2713.980,3255.976
23-07 14:44:44,0.125,0,100.000,0,0,10023680,45596668,702388,8249680,0,20.000,0,1.000,2723.995,3157.995
23-07 14:44:44,0.125,0,99.875,0,0,10023680,45596668,702388,8249680,0,0,0,0,2559.999,2977.999
23-07 14:44:45,0,0,99.625,0,0,10023680,45596668,702388,8249680,0,0,0,0,3157.987,3193.987
23-07 14:44:45,0.125,0,99.500,0,0,10023680,45596668,702388,8249680,0,0,0,0,3523.999,3401.999
23-07 14:44:46,0.250,0,100.000,0,0,10023680,45596668,702388,8249680,0,0,0,0,3280.006,2996.006
23-07 14:44:46,0.250,0,100.000,0,0,10023680,45596668,702388,8249680,0,0,0,0,3321.997,3073.997
23-07 14:44:47,0.125,0.125,99.625,0,0,10023680,45596668,702388,8249680,0,0,0,0,3073.993,3245.993
23-07 14:44:47,0,0.375,99.874,0,0,10023680,45596668,702388,8249680,0,16.000,0,3.000,2895.969,2759.970
23-07 14:44:48,0,0.250,99.626,0,0,10023676,45596668,702388,8249684,0,16.000,0,3.000,3364.033,3558.035
23-07 14:44:48,0,0,99.500,0,0,10023676,45596668,702388,8249684,0,0,0,0,3387.998,3839.998
23-07 14:44:49,0,0,99.999,0,0,10023676,45596668,702388,8249684,0,0,0,0,3047.970,3329.967
23-07 14:44:49,0,0,99.876,0,0,10023676,45596668,702388,8249684,0,0,0,0,3518.049,3258.046
23-07 14:44:50,0,0,99.875,0,0,10023676,45596668,702388,8249684,0,0,0,0,3549.999,3257.999
23-07 14:44:50,0,0,99.876,0,0,10023676,45596668,702388,8249684,0,0,0,0,3270.022,3600.024
23-07 14:44:51,0,0,99.876,0,0,10023672,45596668,702388,8249688,0,0,0,0,3536.043,3420.042
23-07 14:44:51,0,0,99.874,0,0,10023672,45596668,702388,8249688,0,0,0,0,3309.980,3041.982
23-07 14:44:52,0.125,0,99.998,0,0,10023672,45596668,702388,8249688,0,0,0,0,2777.955,2951.953
23-07 14:44:52,0.125,0,100.000,0,0,10023672,45596668,702388,8249688,0,0,0,0,2530.001,2736.001
23-07 14:44:53,0,0,99.625,0,0,10023672,45596668,702388,8249688,0,0,0,0,3068.005,3378.005
23-07 14:44:53,0.125,0,99.748,0,0,10023672,45596668,702388,8249688,0,0,0,0,3247.924,3611.916
23-07 14:44:54,0.250,0,99.877,0,0,10023664,45596668,702388,8249696,0,0,0,0,3132.047,3006.045
23-07 14:44:54,0.125,0,99.752,0,0,10023664,45596668,702388,8249696,0,0,0,0,3132.055,3148.055
23-07 14:44:55,0.125,0.125,99.749,0,0,10023664,45596668,702392,8249692,0,67.999,0,2.000,3063.975,2967.976
23-07 14:44:55,0.125,0.125,99.749,0,0,10023664,45596668,702392,8249692,0,67.999,0,2.000,3183.953,2951.956
23-07 14:44:56,0,0,99.750,0,0,10023628,45596668,702392,8249728,0,0,0,0,2982.003,3168.003
23-07 14:44:56,0.250,0,99.751,0,0,10023628,45596668,702392,8249728,0,0,0,0,2956.044,3338.049
23-07 14:44:57,0.375,0,99.875,0,0,10023876,45596416,702392,8249732,0,0,0,0,3094.011,3446.013
23-07 14:44:57,0.125,0,99.874,0,0,10023876,45596416,702392,8249732,0,64.000,0,16.000,3507.977,3185.979
23-07 14:44:58,0,0.125,99.625,0,0,10023876,45596416,702392,8249732,0,64.000,0,16.000,3141.994,2699.994
23-07 14:44:58,0,0.125,99.876,0,0,10023876,45596416,702392,8249732,0,0,0,0,3004.041,3230.044
23-07 14:44:59,0,0,99.751,0,0,10023876,45596416,702392,8249732,0,0,0,0,3034.016,3536.018
23-07 14:44:59,0,0,99.500,0,0,10023876,45596416,702392,8249732,0,0,0,0,3119.990,2951.990
23-07 14:45:00,0,0,99.999,0,0,10023876,45596416,702392,8249732,0,0,0,0,3293.980,3041.981
23-07 14:45:00,0,0,100.000,0,0,10023876,45596416,702392,8249732,0,0,0,0,3175.997,3239.997
23-07 14:45:01,0,0,99.875,0,0,10023876,45596416,702392,8249732,0,0,0,0,3291.999,3329.999
23-07 14:45:01,0.250,0,99.873,0,0,10023876,45596416,702392,8249732,0,0,0,0,3515.945,3577.944
23-07 14:45:02,0.250,0.125,99.875,0,0,10023876,45596288,702392,8249860,0,0,0,0,3403.995,3667.995
23-07 14:45:02,0,0.125,99.876,0,0,10023876,45596288,702392,8249860,0,0,0,0,3046.016,3510.019
23-07 14:45:03,0,0.125,99.374,0,0,10023876,45596288,702392,8249860,0,1887.989,0,25.000,3571.980,3491.981
23-07 14:45:03,0.125,0.125,99.499,0,0,10023876,45596288,702392,8249860,0,1887.986,0,25.000,3585.973,3203.976
23-07 14:45:04,0.125,0,99.750,0,0,10023872,45596288,702392,8249860,0,0,0,0,3180.007,3068.007
23-07 14:45:04,0,0.125,99.877,0,0,10023872,45596288,702392,8249860,0,0,0,0,2948.047,3056.049
23-07 14:45:05,0,0.125,99.876,0,0,10023868,45596288,702392,8249864,0,0,0,0,2808.014,3134.016
23-07 14:45:05,0.125,0.125,99.624,0,0,10024840,45595316,702392,8249864,0,0,0,0,3047.965,3253.962
23-07 14:45:06,0.125,0.125,99.750,0,0,10025128,45595028,702392,8249864,0,0,0,0,3399.991,3199.992
23-07 14:45:06,0.125,0,99.875,0,0,10025128,45595028,702392,8249864,0,0,0,0,3284.001,3370.001
23-07 14:45:07,0.250,0,99.750,0,0,10025128,45595028,702392,8249864,0,4.000,0,1.000,3392.002,3266.002
23-07 14:45:07,0.125,0,99.750,0,0,10025128,45595028,702392,8249864,0,4.000,0,1.000,3462.005,3042.004
23-07 14:45:08,0,0,100.000,0,0,10025128,45595028,702392,8249864,0,8.000,0,2.000,3058.013,3186.014
23-07 14:45:08,0,0,99.875,0,0,10025128,45595028,702392,8249864,0,8.000,0,2.000,3074.002,3240.002
23-07 14:45:09,0,0,99.750,0,0,10025128,45595028,702392,8249864,0,0,0,0,3149.995,3239.995
23-07 14:45:09,0,0,99.750,0,0,10025128,45595028,702392,8249864,0,0,0,0,1934.003,1800.002
23-07 14:45:10,0,0,100.000,0,0,10025128,45595028,702392,8249864,0,0,0,0,1301.998,1291.998
23-07 14:45:10,0,0,100.000,0,0,10025128,45595028,702392,8249864,0,0,0,0,2271.993,2641.992
23-07 14:45:11,0.125,0,99.625,0,0,10025128,45595028,702392,8249864,0,0,0,0,2657.994,3067.994
23-07 14:45:11,0.125,0,99.876,0,0,10025128,45595028,702392,8249864,0,0,0,0,2814.025,3346.030
23-07 14:45:12,0.125,0,100.002,0,0,10025128,45595028,702392,8249864,0,0,0,0,3070.053,3608.063
23-07 14:45:12,0.125,0,99.750,0,0,10025128,45595028,702392,8249864,0,0,0,0,3228.007,3690.008
23-07 14:45:13,0,0,99.499,0,0,10025120,45595028,702392,8249872,0,8.000,0,2.000,3625.950,3581.950
23-07 14:45:13,0,0,99.751,0,0,10025120,45595028,702392,8249872,0,8.000,0,2.000,3492.018,3348.017
23-07 14:45:14,0,0,100.000,0,0,10025120,45595028,702392,8249872,0,0,0,0,2794.011,3096.013
23-07 14:45:14,0.125,0,99.750,0,0,10025120,45595028,702392,8249872,0,0,0,0,2650.006,3100.008
23-07 14:45:15,1.000,0.250,98.622,0,0,10030952,45589196,702392,8249872,0,19.999,0,1.000,2823.914,3505.893
23-07 14:45:15,1.000,0.250,98.621,0,0,10030952,45589196,702392,8249872,0,19.999,0,1.000,2697.891,3285.867
23-07 14:45:16,0.125,0,99.876,0,0,10031064,45589080,702392,8249876,0,0,0,0,2478.018,2880.021
23-07 14:45:16,0,0,99.877,0,0,10031064,45589080,702392,8249876,0,0,0,0,2114.033,2340.036
23-07 14:45:17,0,0.125,99.626,0,0,10029680,45590464,702392,8249876,0,0,0,0,1066.016,990.015
23-07 14:45:17,0,0.125,99.877,0,0,10029680,45590464,702392,8249876,0,0,0,0,92.002,0
23-07 14:45:18,0,0,100.000,0,0,10029680,45590464,702392,8249876,0,0,0,0,0,0
23-07 14:45:18,0.125,0,99.876,0,0,10029680,45590464,702392,8249876,0,0,0,0,0,0
23-07 14:45:19,0.125,0,99.626,0,0,10029680,45590464,702392,8249876,0,0,0,0,0,0
23-07 14:45:19,0,0,99.625,0,0,10029680,45590464,702392,8249876,0,0,0,0,0,0
23-07 14:45:20,0,0,100.000,0,0,10029680,45590464,702392,8249876,0,0,0,0,0,0
23-07 14:45:20,0,0,99.873,0,0,10029680,45590464,702392,8249876,0,0,0,0,0,0
23-07 14:45:21,0.125,0,99.875,0,0,10029680,45590464,702392,8249876,0,0,0,0,0,0
23-07 14:45:21,0.125,0,99.875,0,0,10021904,45598240,702392,8249876,0,0,0,0,0,0
23-07 14:45:22,0,0,100.000,0,0,10021616,45598528,702392,8249876,0,0,0,0,0,0
23-07 14:45:22,0.125,0,100.001,0,0,10021616,45598528,702392,8249876,0,0,0,0,0,0
23-07 14:45:23,0.125,0,99.500,0,0,10021612,45598528,702392,8249880,0,12.000,0,2.000,0,0
23-07 14:45:23,0,0,99.748,0,0,10021612,45598528,702392,8249880,0,12.000,0,2.000,0,0
23-07 14:45:24,0,0.125,99.750,0,0,10021612,45598528,702392,8249880,0,0,0,0,0,0
23-07 14:45:24,0.125,0.125,99.625,0,0,10021612,45598528,702392,8249880,0,0,0,0,0,0
23-07 14:45:25,0.250,0,99.876,0,0,10021612,45598528,702392,8249880,0,0,0,0,0,0
23-07 14:45:25,0.125,0,99.876,0,0,10023232,45596908,702392,8249880,0,0,0,0,0,0
23-07 14:45:26,0.125,0,99.749,0,0,10023376,45596764,702392,8249880,0,36.000,0,1.000,0,0
23-07 14:45:26,0.125,0,99.873,0,0,10023376,45596764,702392,8249880,0,35.999,0,1.000,0,0
23-07 14:45:27,0,0,99.874,0,0,10023376,45596764,702392,8249880,0,0,0,0,0,0
23-07 14:45:27,0,0.125,99.752,0,0,10023376,45596764,702392,8249880,0,0,0,0,0,0
23-07 14:45:28,0,0.125,100.000,0,0,10023376,45596764,702392,8249880,0,0,0,0,76.000,90.000
23-07 14:45:28,0,0,99.875,0,0,10023376,45596764,702392,8249880,0,0,0,0,831.999,989.999
23-07 14:45:29,0,0,99.875,0,0,10023376,45596764,702392,8249880,0,0,0,0,2151.994,2519.993
23-07 14:45:29,0.125,0,99.875,0,0,10023376,45596764,702392,8249880,0,0,0,0,2734.009,3150.010
23-07 14:45:30,0.125,0.125,99.876,0,0,10023376,45596764,702392,8249880,0,0,0,0,2520.028,2824.031
23-07 14:45:30,0,0.250,99.873,0,0,10023376,45596764,702392,8249880,0,0,0,0,3149.947,3483.941
23-07 14:45:31,0,0.125,99.499,0,0,10023372,45596764,702392,8249884,0,0,0,0,3153.970,3539.967
23-07 14:45:31,0,0,99.627,0,0,10023372,45596764,702392,8249884,0,0,0,0,2524.039,2880.045
23-07 14:45:32,0,0,99.875,0,0,10023372,45596764,702392,8249884,0,0,0,0,2478.000,2880.000
23-07 14:45:32,0.125,0,99.749,0,0,10023372,45596764,702392,8249884,0,0,0,0,2997.966,2969.966
23-07 14:45:33,0.125,0,100.000,0,0,10023372,45596764,702392,8249884,0,72.000,0,4.000,2087.991,1619.993
23-07 14:45:33,0,0,100.001,0,0,10023372,45596764,702392,8249884,0,144.001,0,21.000,1692.014,1734.015
23-07 14:45:34,0.125,0,99.751,0,0,10023372,45596764,702392,8249884,0,72.000,0,17.000,3240.020,3262.020
23-07 14:45:34,0.375,0,99.749,0,0,10023372,45596764,702392,8249884,0,0,0,0,3115.968,3057.969
23-07 14:45:35,0.375,0.125,99.875,0,0,10023372,45596764,702392,8249884,0,0,0,0,2478.007,2880.008
23-07 14:45:35,0.125,0.250,99.876,0,0,10023372,45596764,702392,8249884,0,0,0,0,2478.027,2880.032
23-07 14:45:36,0,0.125,99.624,0,0,10023368,45596764,702392,8249888,0,0,0,0,2945.966,2915.967
23-07 14:45:36,0,0,99.750,0,0,10023368,45596764,702392,8249888,0,0,0,0,3120.015,3006.014
23-07 14:45:37,0,0,99.625,0,0,10023368,45596764,702392,8249888,0,0,0,0,1864.004,1710.004
23-07 14:45:37,0,0,99.625,0,0,10023368,45596764,702392,8249888,0,0,0,0,352.001,90.000
23-07 14:45:38,0,0,99.877,0,0,10023368,45596764,702392,8249888,0,0,0,0,0,0
23-07 14:45:38,0.125,0,100.000,0,0,10023368,45596764,702392,8249888,0,12.000,0,2.000,76.000,90.000
23-07 14:45:39,0.250,0,99.623,0,0,10023356,45596764,702392,8249900,0,12.000,0,2.000,75.998,89.998
23-07 14:45:39,0.125,0,99.625,0,0,10023356,45596764,702392,8249900,0,0,0,0,0,0
23-07 14:45:40,0,0.125,100.001,0,0,10023356,45596764,702392,8249900,0,0,0,0,0,0
23-07 14:45:40,0,0.125,99.873,0,0,10023356,45596764,702392,8249900,0,0,0,0,0,0
23-07 14:45:41,0.125,0,99.875,0,0,10023356,45596764,702392,8249900,0,0,0,0,0,0
23-07 14:45:41,0.125,0,99.752,0,0,10023356,45596764,702392,8249900,0,0,0,0,0,0
23-07 14:45:42,0.125,0,100.000,0,0,10023356,45596764,702392,8249900,0,0,0,0,28.000,42.000
23-07 14:45:42,0.250,0,100.000,0,0,10023356,45596764,702392,8249900,0,0,0,0,28.000,42.000
23-07 14:45:43,0.125,0,99.751,0,0,10023356,45596764,702392,8249900,0,0,0,0,0,0
23-07 14:45:43,0,0,99.750,0,0,10023356,45596764,702392,8249900,0,8.000,0,2.000,0,0
23-07 14:45:44,0,0,99.874,0,0,10023356,45596764,702392,8249900,0,8.000,0,2.000,0,0
23-07 14:45:44,0.125,0,99.875,0,0,10023356,45596764,702392,8249900,0,0,0,0,987.997,1169.996
23-07 14:45:45,0.125,0,99.875,0,0,10023356,45596764,702392,8249900,0,0,0,0,2127.991,2519.989
23-07 14:45:45,0,0,99.874,0,0,10023356,45596764,702392,8249900,0,16.000,0,1.000,2513.977,2969.973
23-07 14:45:46,0,0.125,99.751,0,0,10023608,45596512,702392,8249900,0,16.000,0,1.000,2596.039,3060.046
23-07 14:45:46,0,0.125,99.876,0,0,10023608,45596512,702392,8249900,0,0,0,0,2520.018,2970.021
23-07 14:45:47,0,0,99.874,0,0,10023608,45596512,702392,8249900,0,0,0,0,2647.974,3059.970
23-07 14:45:47,0.125,0,99.624,0,0,10023608,45596512,702392,8249900,0,0,0,0,2893.959,3329.953
23-07 14:45:48,0.125,0,99.497,0,0,10023608,45596512,702392,8249900,0,0,0,0,3283.910,3527.903
23-07 14:45:48,0,0,99.877,0,0,10023608,45596512,702392,8249900,0,0,0,0,3308.056,3648.062
23-07 14:45:49,0,0,100.002,0,0,10023608,45596512,702392,8249900,0,0,0,0,3016.074,3450.085
23-07 14:45:49,0,0,99.749,0,0,10023608,45596512,702392,8249900,0,0,0,0,3155.979,3149.979
23-07 14:45:50,0,0,99.876,0,0,10023604,45596512,702392,8249904,0,0,0,0,3086.028,3150.029
23-07 14:45:50,0,0,99.749,0,0,10023604,45596512,702392,8249904,0,0,0,0,3167.963,3943.954
23-07 14:45:51,0,0,99.749,0,0,10023856,45596260,702392,8249904,0,0,0,0,3527.969,3889.965
23-07 14:45:51,0,0.125,99.876,0,0,10023856,45596260,702392,8249904,0,0,0,0,2236.013,1656.009
23-07 14:45:52,0.125,0.250,99.875,0,0,10023856,45596260,702392,8249904,0,0,0,0,498.001,180.000
23-07 14:45:52,0.125,0.125,100.000,0,0,10023856,45596260,702392,8249904,0,0,0,0,0,0
23-07 14:45:53,0.125,0,100.000,0,0,10023856,45596260,702392,8249904,0,0,0,0,0,0
23-07 14:45:53,0.125,0,99.876,0,0,10023856,45596260,702392,8249904,0,0,0,0,0,0
23-07 14:45:54,0,0,99.625,0,0,10023856,45596260,702392,8249904,0,8.000,0,2.000,0,0
23-07 14:45:54,0.125,0,99.749,0,0,10023856,45596260,702392,8249904,0,8.000,0,2.000,0,0
23-07 14:45:55,0.375,0,99.874,0,0,10023856,45596260,702392,8249904,0,0,0,0,0,0
23-07 14:45:55,0.250,0,99.874,0,0,10023856,45596260,702392,8249904,0,0,0,0,0,0
23-07 14:45:56,0.125,0,99.751,0,0,10023824,45596260,702392,8249936,0,0,0,0,0,0
23-07 14:45:56,0.125,0,99.625,0,0,10023824,45596260,702392,8249936,0,0,0,0,0,0
23-07 14:45:57,0.125,0,99.750,0,0,10023820,45596260,702392,8249940,0,0,0,0,0,0
23-07 14:45:57,0.125,0,99.875,0,0,10023820,45596260,702392,8249940,0,0,0,0,0,0
23-07 14:45:58,0,0,99.749,0,0,10023820,45596260,702392,8249940,0,0,0,0,0,0
23-07 14:45:58,0,0,99.500,0,0,10023820,45596260,702392,8249940,0,0,0,0,0,0
23-07 14:45:59,0,0,99.750,0,0,10023820,45596260,702392,8249940,0,0,0,0,0,0
23-07 14:45:59,0,0,100.001,0,0,10023820,45596260,702392,8249940,0,0,0,0,0,0
23-07 14:46:00,0,0.125,100.000,0,0,10023816,45596260,702392,8249944,0,0,0,0,0,0
23-07 14:46:00,0.125,0.125,99.749,0,0,10023816,45596260,702392,8249944,0,0,0,0,75.999,89.999
23-07 14:46:01,0.125,0.125,99.749,0,0,10023816,45596260,702392,8249944,0,0,0,0,75.999,89.999
23-07 14:46:01,0,0.125,99.875,0,0,10023816,45596260,702392,8249944,0,0,0,0,0,0
23-07 14:46:02,0,0,99.875,0,0,10023816,45596260,702392,8249944,0,0,0,0,0,0
23-07 14:46:02,0,0,99.875,0,0,10023816,45596260,702392,8249944,0,0,0,0,0,0
23-07 14:46:03,0,0,99.874,0,0,10023812,45596260,702392,8249948,0,0,0,0,0,0
23-07 14:46:03,0,0,99.876,0,0,10023812,45596260,702392,8249948,0,60.001,0,2.000,0,0
23-07 14:46:04,0,0,100.002,0,0,10023812,45596260,702392,8249948,0,60.001,0,2.000,0,0
23-07 14:46:04,0.125,0,100.000,0,0,10023812,45596260,702392,8249948,0,0,0,0,0,0
